tachyon.hadoop.HdfsFileInputStream,source,52
tachyon.hadoop.HdfsFileInputStream,source,53
tachyon.hadoop.HdfsFileInputStream,source,56
tachyon.hadoop.HdfsFileInputStream,source,58
tachyon.hadoop.HdfsFileInputStream,source,44
tachyon.hadoop.HdfsFileInputStream,sink,52
tachyon.hadoop.HdfsFileInputStream,sink,53
tachyon.hadoop.HdfsFileInputStream,sink,56
tachyon.hadoop.HdfsFileInputStream,sink,58
tachyon.hadoop.HdfsFileInputStream,sink,44
